trade_id,pair,is_short,close_profit,close_profit_abs,stake_amount,open_date,close_date,exit_reason,strategy,trade_date,close_price,ema200,ema200_block,ema200_direction,crisis_block
383,ETH/USDT:USDT,False,0.0199811539319342,28.37693385,1419.4752,2026-03-30 02:20:08.402042+00:00,2026-03-30 02:50:13.193000+00:00,roi,LiqCascadeStrategy_V04,2026-03-30 00:00:00+00:00,2025.69,2742.1741843412046,True,block_longs_below,False
384,BTC/USDT:USDT,False,0.0004228152783935,0.5951106,1406.7921,2026-03-30 02:45:07.891016+00:00,2026-03-30 03:17:21.975000+00:00,roi,LiqCascadeStrategy_V04,2026-03-30 00:00:00+00:00,66764.4,85261.8666953555,True,block_longs_below,False
385,SOL/USDT:USDT,False,-0.0091645749151724,-13.06968,1425.396,2026-03-30 02:50:14.025491+00:00,2026-03-30 03:25:16.945000+00:00,time_stop,LiqCascadeStrategy_V04,2026-03-30 00:00:00+00:00,82.51,125.04363275291874,True,block_longs_below,False
386,SOL/USDT:USDT,False,0.0015809170518055,2.2507168,1422.9665,2026-03-30 07:55:12.346397+00:00,2026-03-30 08:25:16.969000+00:00,roi,LiqCascadeStrategy_V04,2026-03-30 00:00:00+00:00,82.51,125.04363275291874,True,block_longs_below,False
387,BTC/USDT:USDT,False,-0.0034936628856151,-4.85637825,1389.3588,2026-03-30 08:10:12.546298+00:00,2026-03-30 08:45:16.956000+00:00,time_stop,LiqCascadeStrategy_V04,2026-03-30 00:00:00+00:00,66764.4,85261.8666953555,True,block_longs_below,False
388,BTC/USDT:USDT,True,0.0041449745599358,5.8921128,1422.2187,2026-03-30 08:50:07.806386+00:00,2026-03-30 09:20:12.556000+00:00,roi,LiqCascadeStrategy_V04,2026-03-30 00:00:00+00:00,66764.4,85261.8666953555,False,block_shorts_above,False
389,BTC/USDT:USDT,False,0.0069761535726473,9.85556565,1412.04465,2026-04-06 15:30:12.196036+00:00,2026-04-06 16:00:16.983000+00:00,roi,LiqCascadeStrategy_V05,2026-04-05 00:00:00+00:00,68997.9,84241.10416269858,True,block_longs_below,False
390,XRP/USDT:USDT,True,0.0006822473038455,0.97225907,1425.79595,2026-04-06 17:00:12.432011+00:00,2026-04-06 17:30:17.019000+00:00,roi,LiqCascadeStrategy_V05,2026-04-05 00:00:00+00:00,1.3259,1.854389993213925,False,block_shorts_above,False
391,BTC/USDT:USDT,True,-0.0099887561343679,-14.17321825,1419.62705,2026-04-06 17:15:08.115421+00:00,2026-04-06 17:50:12.540000+00:00,time_stop,LiqCascadeStrategy_V05,2026-04-05 00:00:00+00:00,68997.9,84241.10416269858,False,block_shorts_above,False
392,BTC/USDT:USDT,True,0.0102721787573532,14.5913465,1421.183,2026-04-06 22:25:07.653542+00:00,2026-04-06 22:55:12.899000+00:00,roi,LiqCascadeStrategy_V05,2026-04-05 00:00:00+00:00,68997.9,84241.10416269858,False,block_shorts_above,False
393,SOL/USDT:USDT,True,0.0429875221736872,61.13630275,1422.898625,2026-04-06 22:35:12.249758+00:00,2026-04-06 23:00:22.039000+00:00,roi,LiqCascadeStrategy_V05,2026-04-05 00:00:00+00:00,81.85,122.48026611664989,False,block_shorts_above,False
394,BTC/USDT:USDT,True,-0.0054614292499306,-7.6782463,1406.6075,2026-04-06 23:05:02.813455+00:00,2026-04-06 23:40:08.361000+00:00,time_stop,LiqCascadeStrategy_V05,2026-04-05 00:00:00+00:00,68997.9,84241.10416269858,False,block_shorts_above,False
395,XRP/USDT:USDT,True,-0.0183041817341068,-26.30954636,1438.070715,2026-04-06 23:05:07.585436+00:00,2026-04-06 23:40:09.394000+00:00,time_stop,LiqCascadeStrategy_V05,2026-04-05 00:00:00+00:00,1.3259,1.854389993213925,False,block_shorts_above,False
396,BTC/USDT:USDT,False,-0.0140365167911071,-20.07926455,1429.78705,2026-04-07 00:10:07.513940+00:00,2026-04-07 00:45:13.261000+00:00,time_stop,LiqCascadeStrategy_V05,2026-04-05 00:00:00+00:00,68997.9,84241.10416269858,True,block_longs_below,False
397,ETH/USDT:USDT,False,-0.009989773622072,-14.30510478,1431.25924,2026-04-07 00:10:08.819637+00:00,2026-04-07 00:45:14.287000+00:00,time_stop,LiqCascadeStrategy_V05,2026-04-05 00:00:00+00:00,2109.35,2704.0481781622575,True,block_longs_below,False
398,BNB/USDT:USDT,False,-0.0056578556296866,-8.0926188,1429.6184,2026-04-07 00:10:10.108210+00:00,2026-04-07 00:45:15.297000+00:00,time_stop,LiqCascadeStrategy_V05,2026-04-05 00:00:00+00:00,601.81,764.327327713103,True,block_longs_below,False
399,BTC/USDT:USDT,True,-0.0070218467558562,-9.8444772,1402.6797,2026-04-07 02:10:07.710021+00:00,2026-04-07 02:45:12.470000+00:00,time_stop,LiqCascadeStrategy_V05,2026-04-05 00:00:00+00:00,68997.9,84241.10416269858,False,block_shorts_above,False
400,BTC/USDT:USDT,False,-0.007103867472653,-10.0291125,1411.0765,2026-04-07 04:35:12.065699+00:00,2026-04-07 05:10:17.044000+00:00,time_stop,LiqCascadeStrategy_V05,2026-04-05 00:00:00+00:00,68997.9,84241.10416269858,True,block_longs_below,False
401,ETH/USDT:USDT,False,-0.0192852862518294,-27.41233616,1420.70159,2026-04-07 04:50:03.032984+00:00,2026-04-07 05:25:07.983000+00:00,time_stop,LiqCascadeStrategy_V05,2026-04-05 00:00:00+00:00,2109.35,2704.0481781622575,True,block_longs_below,False
402,ETH/USDT:USDT,False,0.0180710140007273,25.55469901,1413.4197475,2026-04-07 09:05:07.575109+00:00,2026-04-07 09:35:12.056000+00:00,roi,LiqCascadeStrategy_V05,2026-04-05 00:00:00+00:00,2109.35,2704.0481781622575,True,block_longs_below,False
403,BNB/USDT:USDT,False,0.005521168678345,7.8052865,1412.995375,2026-04-07 09:10:13.120003+00:00,2026-04-07 09:40:17.284000+00:00,roi,LiqCascadeStrategy_V05,2026-04-05 00:00:00+00:00,601.81,764.327327713103,True,block_longs_below,False
404,BTC/USDT:USDT,False,-0.0074866323904318,-10.4938821,1400.982075,2026-04-07 09:10:07.861249+00:00,2026-04-07 09:45:12.618000+00:00,time_stop,LiqCascadeStrategy_V05,2026-04-05 00:00:00+00:00,68997.9,84241.10416269858,True,block_longs_below,False
405,BTC/USDT:USDT,True,0.0064231273774284,9.0202337,1405.03925,2026-04-07 10:40:08.111211+00:00,2026-04-07 11:10:12.795000+00:00,roi,LiqCascadeStrategy_V05,2026-04-05 00:00:00+00:00,68997.9,84241.10416269858,False,block_shorts_above,False
406,SOL/USDT:USDT,True,0.009119255871949,12.9246771,1418.00415,2026-04-07 10:55:13.108552+00:00,2026-04-07 11:25:17.003000+00:00,roi,LiqCascadeStrategy_V05,2026-04-05 00:00:00+00:00,81.85,122.48026611664989,False,block_shorts_above,False
407,BNB/USDT:USDT,True,-0.022953063191525,-32.6209059,1421.9115,2026-04-07 12:10:12.420987+00:00,2026-04-07 12:45:17.027000+00:00,time_stop,LiqCascadeStrategy_V05,2026-04-05 00:00:00+00:00,601.81,764.327327713103,False,block_shorts_above,False
408,BTC/USDT:USDT,True,-0.0059550749345135,-8.278433,1390.843,2026-04-07 14:10:07.621943+00:00,2026-04-07 14:45:12.571000+00:00,time_stop,LiqCascadeStrategy_V05,2026-04-05 00:00:00+00:00,68997.9,84241.10416269858,False,block_shorts_above,False
409,ETH/USDT:USDT,False,-0.0078551621666473,-11.12656545,1415.757525,2026-04-07 14:25:07.931035+00:00,2026-04-07 15:00:08.819000+00:00,time_stop,LiqCascadeStrategy_V05,2026-04-05 00:00:00+00:00,2109.35,2704.0481781622575,True,block_longs_below,False
410,ETH/USDT:USDT,False,4.55647534749841e-05,0.06433542,1411.25022,2026-04-07 16:05:02.856448+00:00,2026-04-07 16:35:52.346000+00:00,roi,LiqCascadeStrategy_V05,2026-04-05 00:00:00+00:00,2109.35,2704.0481781622575,True,block_longs_below,False
411,SOL/USDT:USDT,False,-0.0009860722363786,-1.3929468,1411.9155,2026-04-07 16:05:07.936920+00:00,2026-04-07 16:40:12.492000+00:00,time_stop,LiqCascadeStrategy_V05,2026-04-05 00:00:00+00:00,81.85,122.48026611664989,True,block_longs_below,False
412,BTC/USDT:USDT,True,0.0011343876366078,1.5880161,1400.5887,2026-04-07 16:25:12.709072+00:00,2026-04-07 16:55:17.035000+00:00,roi,LiqCascadeStrategy_V05,2026-04-05 00:00:00+00:00,68997.9,84241.10416269858,False,block_shorts_above,False
413,SOL/USDT:USDT,False,0.0135985897758751,19.2120012,1412.0876,2026-04-07 17:25:07.362215+00:00,2026-04-07 17:55:12.037000+00:00,roi,LiqCascadeStrategy_V05,2026-04-05 00:00:00+00:00,81.85,122.48026611664989,True,block_longs_below,False
414,XRP/USDT:USDT,False,0.0022885552931688,3.23347948,1412.18504,2026-04-07 17:35:07.831853+00:00,2026-04-07 18:05:12.237000+00:00,roi,LiqCascadeStrategy_V05,2026-04-05 00:00:00+00:00,1.3259,1.854389993213925,True,block_longs_below,False
415,BNB/USDT:USDT,False,-0.0041441948335379,-5.8486495,1410.582,2026-04-07 17:40:08.247150+00:00,2026-04-07 18:15:12.049000+00:00,time_stop,LiqCascadeStrategy_V05,2026-04-05 00:00:00+00:00,601.81,764.327327713103,True,block_longs_below,False
416,SOL/USDT:USDT,False,0.0192038728908004,27.1940529,1415.3636,2026-04-07 19:45:07.838021+00:00,2026-04-07 20:15:13.110000+00:00,roi,LiqCascadeStrategy_V05,2026-04-05 00:00:00+00:00,81.85,122.48026611664989,True,block_longs_below,False
417,XRP/USDT:USDT,False,0.0005861290376198,0.83005965,1415.46447,2026-04-07 19:55:07.906400+00:00,2026-04-07 20:25:12.483000+00:00,roi,LiqCascadeStrategy_V05,2026-04-05 00:00:00+00:00,1.3259,1.854389993213925,True,block_longs_below,False
418,BNB/USDT:USDT,False,-0.0062289014439267,-8.8147236,1414.425725,2026-04-07 19:55:12.720792+00:00,2026-04-07 20:30:17.082000+00:00,time_stop,LiqCascadeStrategy_V05,2026-04-05 00:00:00+00:00,601.81,764.327327713103,True,block_longs_below,False
419,BTC/USDT:USDT,False,-0.0093695834128544,-13.1613903,1403.991225,2026-04-07 20:05:08.443875+00:00,2026-04-07 20:40:13.317000+00:00,time_stop,LiqCascadeStrategy_V05,2026-04-05 00:00:00+00:00,68997.9,84241.10416269858,True,block_longs_below,False
420,XRP/USDT:USDT,False,0.0023526351732132,3.33499581,1416.84915,2026-04-07 21:10:03.944164+00:00,2026-04-07 21:40:07.937000+00:00,roi,LiqCascadeStrategy_V05,2026-04-05 00:00:00+00:00,1.3259,1.854389993213925,True,block_longs_below,False
421,BNB/USDT:USDT,False,-8.01599298394824e-05,-0.1134975,1415.180625,2026-04-07 21:10:07.573081+00:00,2026-04-07 21:45:08.394000+00:00,time_stop,LiqCascadeStrategy_V05,2026-04-05 00:00:00+00:00,601.81,764.327327713103,True,block_longs_below,False
422,ETH/USDT:USDT,False,0.0003109301311148,0.44067023,1416.5562,2026-04-07 21:15:08.504128+00:00,2026-04-07 21:45:27.011000+00:00,roi,LiqCascadeStrategy_V05,2026-04-05 00:00:00+00:00,2109.35,2704.0481781622575,True,block_longs_below,False
423,BTC/USDT:USDT,True,-0.0142763849894851,-19.860166,1391.816,2026-04-07 21:30:08.387987+00:00,2026-04-07 22:05:12.451000+00:00,time_stop,LiqCascadeStrategy_V05,2026-04-05 00:00:00+00:00,68997.9,84241.10416269858,False,block_shorts_above,False
424,SOL/USDT:USDT,True,-0.013845729916395,-19.6102843,1417.0502,2026-04-07 21:45:12.534058+00:00,2026-04-07 22:20:17.025000+00:00,time_stop,LiqCascadeStrategy_V05,2026-04-05 00:00:00+00:00,81.85,122.48026611664989,False,block_shorts_above,False
425,BNB/USDT:USDT,False,0.041657921426934,58.8589126,1412.20435,2026-04-07 22:10:07.971447+00:00,2026-04-07 22:38:02.052000+00:00,roi,LiqCascadeStrategy_V05,2026-04-05 00:00:00+00:00,601.81,764.327327713103,True,block_longs_below,False
426,BTC/USDT:USDT,True,-0.02859050505416,-40.44551,1415.356,2026-04-07 22:45:07.684812+00:00,2026-04-07 23:20:12.459000+00:00,time_stop,LiqCascadeStrategy_V05,2026-04-05 00:00:00+00:00,68997.9,84241.10416269858,False,block_shorts_above,False
427,ETH/USDT:USDT,False,-0.0076970148659537,-10.8797894,1412.80125,2026-04-08 06:20:07.571971+00:00,2026-04-08 06:55:12.650000+00:00,time_stop,LiqCascadeStrategy_V05,2026-04-05 00:00:00+00:00,2109.35,2704.0481781622575,True,block_longs_below,False
428,SOL/USDT:USDT,False,-0.0143576573721153,-20.2689225,1411.00965,2026-04-08 09:05:07.672370+00:00,2026-04-08 09:40:12.052000+00:00,time_stop,LiqCascadeStrategy_V05,2026-04-05 00:00:00+00:00,81.85,122.48026611664989,True,block_longs_below,False
429,BTC/USDT:USDT,True,-0.0050777472492396,-7.0707156,1393.18725,2026-04-08 10:35:07.751881+00:00,2026-04-08 11:10:12.451000+00:00,time_stop,LiqCascadeStrategy_V05,2026-04-05 00:00:00+00:00,68997.9,84241.10416269858,False,block_shorts_above,False
430,ETH/USDT:USDT,False,-0.0117475989941725,-16.52163101,1405.6807975,2026-04-08 11:15:07.783596+00:00,2026-04-08 11:50:12.477000+00:00,time_stop,LiqCascadeStrategy_V05,2026-04-05 00:00:00+00:00,2109.35,2704.0481781622575,True,block_longs_below,False
431,BTC/USDT:USDT,True,-0.0108001737157225,-15.04314045,1393.55775,2026-04-08 11:40:02.982643+00:00,2026-04-08 12:15:10.632000+00:00,time_stop,LiqCascadeStrategy_V05,2026-04-05 00:00:00+00:00,68997.9,84241.10416269858,False,block_shorts_above,False
432,BTC/USDT:USDT,False,-0.0216134952285541,-30.01886195,1388.200275,2026-04-08 13:05:07.514192+00:00,2026-04-08 13:40:12.047000+00:00,time_stop,LiqCascadeStrategy_V05,2026-04-05 00:00:00+00:00,68997.9,84241.10416269858,True,block_longs_below,False
433,SOL/USDT:USDT,False,-0.0389017011796274,-54.473048,1399.5744,2026-04-08 13:10:03.393554+00:00,2026-04-08 13:45:08.175000+00:00,time_stop,LiqCascadeStrategy_V05,2026-04-05 00:00:00+00:00,81.85,122.48026611664989,True,block_longs_below,False
434,ETH/USDT:USDT,False,-0.0567433344204305,-79.42787583,1399.07502,2026-04-08 13:10:08.093225+00:00,2026-04-08 13:45:09.199000+00:00,time_stop,LiqCascadeStrategy_V05,2026-04-05 00:00:00+00:00,2109.35,2704.0481781622575,True,block_longs_below,False
435,BTC/USDT:USDT,True,0.0015213936439981,2.0542895,1350.9437,2026-04-08 14:35:07.722041+00:00,2026-04-08 15:05:12.025000+00:00,roi,LiqCascadeStrategy_V05,2026-04-05 00:00:00+00:00,68997.9,84241.10416269858,False,block_shorts_above,False
436,ETH/USDT:USDT,True,0.0072423082866477,9.89091593,1366.396385,2026-04-08 14:35:09.013701+00:00,2026-04-08 15:05:13.116000+00:00,roi,LiqCascadeStrategy_V05,2026-04-05 00:00:00+00:00,2109.35,2704.0481781622575,False,block_shorts_above,False
437,SOL/USDT:USDT,True,-7.04305865565377e-05,-0.096214,1366.766,2026-04-08 14:35:10.307090+00:00,2026-04-08 15:09:17.059000+00:00,roi,LiqCascadeStrategy_V05,2026-04-05 00:00:00+00:00,81.85,122.48026611664989,False,block_shorts_above,False
438,SOL/USDT:USDT,False,0.0008866474860302,1.21440798,1368.9782,2026-04-08 15:40:07.760274+00:00,2026-04-08 16:13:42.046000+00:00,roi,LiqCascadeStrategy_V05,2026-04-05 00:00:00+00:00,81.85,122.48026611664989,True,block_longs_below,False
439,BTC/USDT:USDT,False,0.0145202740732796,19.7091294,1356.6741,2026-04-08 16:45:03.889833+00:00,2026-04-08 17:15:08.710000+00:00,roi,LiqCascadeStrategy_V05,2026-04-05 00:00:00+00:00,68997.9,84241.10416269858,True,block_longs_below,False
440,ETH/USDT:USDT,False,6.99094159143261e-05,0.09576894,1369.2158375,2026-04-08 17:00:08.957907+00:00,2026-04-08 17:32:12.026000+00:00,roi,LiqCascadeStrategy_V05,2026-04-05 00:00:00+00:00,2109.35,2704.0481781622575,True,block_longs_below,False
441,SOL/USDT:USDT,False,-0.0101903988999659,-14.001261,1373.2793,2026-04-08 17:40:03.090996+00:00,2026-04-08 18:15:07.815000+00:00,time_stop,LiqCascadeStrategy_V05,2026-04-05 00:00:00+00:00,81.85,122.48026611664989,True,block_longs_below,False
442,ETH/USDT:USDT,False,-0.0130947190305114,-17.987449,1372.954985,2026-04-08 17:40:08.269968+00:00,2026-04-08 18:15:12.029000+00:00,time_stop,LiqCascadeStrategy_V05,2026-04-05 00:00:00+00:00,2109.35,2704.0481781622575,True,block_longs_below,False
443,BTC/USDT:USDT,True,0.0038377238888185,5.2028004,1356.3777,2026-04-08 18:20:07.273041+00:00,2026-04-08 18:50:08.170000+00:00,roi,LiqCascadeStrategy_V05,2026-04-05 00:00:00+00:00,68997.9,84241.10416269858,False,block_shorts_above,False
444,BTC/USDT:USDT,False,0.0006419021633657,0.8722368,1358.1523,2026-04-08 21:15:07.749791+00:00,2026-04-08 21:48:17.078000+00:00,roi,LiqCascadeStrategy_V05,2026-04-05 00:00:00+00:00,68997.9,84241.10416269858,True,block_longs_below,False
445,BTC/USDT:USDT,True,0.0024900039916256,3.347401,1345.0081,2026-04-09 00:45:07.523848+00:00,2026-04-09 01:15:12.448000+00:00,roi,LiqCascadeStrategy_V05,2026-04-05 00:00:00+00:00,68997.9,84241.10416269858,False,block_shorts_above,False
446,ETH/USDT:USDT,True,-0.0083402775956973,-11.40473844,1368.113175,2026-04-09 01:10:08.375961+00:00,2026-04-09 01:45:12.501000+00:00,time_stop,LiqCascadeStrategy_V05,2026-04-05 00:00:00+00:00,2109.35,2704.0481781622575,False,block_shorts_above,False
447,BTC/USDT:USDT,False,-2.3202329450162e-06,-0.00316855,1364.934725,2026-04-09 01:55:08.125065+00:00,2026-04-09 02:27:02.032000+00:00,roi,LiqCascadeStrategy_V05,2026-04-05 00:00:00+00:00,68997.9,84241.10416269858,True,block_longs_below,False
448,ETH/USDT:USDT,False,8.95774163992009e-05,0.12245441,1366.34007,2026-04-09 02:35:07.634255+00:00,2026-04-09 03:05:12.024000+00:00,roi,LiqCascadeStrategy_V05,2026-04-05 00:00:00+00:00,2109.35,2704.0481781622575,True,block_longs_below,False
449,BTC/USDT:USDT,False,-0.012353852604371,-16.7000994,1351.1375,2026-04-09 02:50:07.948965+00:00,2026-04-09 03:25:12.023000+00:00,time_stop,LiqCascadeStrategy_V05,2026-04-05 00:00:00+00:00,68997.9,84241.10416269858,True,block_longs_below,False
450,BTC/USDT:USDT,True,-0.0104062210521347,-14.0127527,1347.2482,2026-04-09 08:15:07.528869+00:00,2026-04-09 08:50:12.164000+00:00,time_stop,LiqCascadeStrategy_V05,2026-04-05 00:00:00+00:00,68997.9,84241.10416269858,False,block_shorts_above,False
451,XRP/USDT:USDT,False,-0.0022981696244787,-3.12863144,1360.67759,2026-04-09 09:15:07.611914+00:00,2026-04-09 09:50:12.539000+00:00,time_stop,LiqCascadeStrategy_V05,2026-04-05 00:00:00+00:00,1.3259,1.854389993213925,True,block_longs_below,False
452,BTC/USDT:USDT,False,-0.0060812993070649,-8.2265022,1352.078,2026-04-09 12:15:08.112036+00:00,2026-04-09 12:50:12.031000+00:00,time_stop,LiqCascadeStrategy_V05,2026-04-05 00:00:00+00:00,68997.9,84241.10416269858,True,block_longs_below,False
453,BTC/USDT:USDT,True,0.0092077335485308,12.4302522,1350.6549,2026-04-09 13:25:07.685592+00:00,2026-04-09 13:55:11.710000+00:00,roi,LiqCascadeStrategy_V05,2026-04-05 00:00:00+00:00,68997.9,84241.10416269858,False,block_shorts_above,False
454,SOL/USDT:USDT,True,0.00410191682843,5.5679688,1358.0856,2026-04-09 13:35:10.565596+00:00,2026-04-09 14:05:15.815000+00:00,roi,LiqCascadeStrategy_V05,2026-04-05 00:00:00+00:00,81.85,122.48026611664989,False,block_shorts_above,False
455,ETH/USDT:USDT,True,0.0014075805774372,1.91026741,1357.807185,2026-04-09 13:40:10.564970+00:00,2026-04-09 14:10:15.851000+00:00,roi,LiqCascadeStrategy_V05,2026-04-05 00:00:00+00:00,2109.35,2704.0481781622575,False,block_shorts_above,False
456,BTC/USDT:USDT,False,0.0035824661047968,4.8810377,1361.7989,2026-04-09 14:15:07.561257+00:00,2026-04-09 14:45:12.015000+00:00,roi,LiqCascadeStrategy_V05,2026-04-05 00:00:00+00:00,68997.9,84241.10416269858,True,block_longs_below,False
457,ETH/USDT:USDT,False,0.0019001297272037,2.58937007,1362.0522825,2026-04-09 14:15:08.861141+00:00,2026-04-09 14:45:13.039000+00:00,roi,LiqCascadeStrategy_V05,2026-04-05 00:00:00+00:00,2109.35,2704.0481781622575,True,block_longs_below,False
458,XRP/USDT:USDT,True,-0.0257826102534495,-35.10818784,1362.38148,2026-04-09 14:30:08.192865+00:00,2026-04-09 15:05:12.441000+00:00,time_stop,LiqCascadeStrategy_V05,2026-04-05 00:00:00+00:00,1.3259,1.854389993213925,False,block_shorts_above,False
459,ETH/USDT:USDT,False,0.0194632595473595,26.55617118,1363.74381,2026-04-09 14:50:07.952369+00:00,2026-04-09 15:20:12.032000+00:00,roi,LiqCascadeStrategy_V05,2026-04-05 00:00:00+00:00,2109.35,2704.0481781622575,True,block_longs_below,False
460,BTC/USDT:USDT,False,0.0118894794534315,16.070523,1350.9836,2026-04-09 14:55:08.281910+00:00,2026-04-09 15:25:12.027000+00:00,roi,LiqCascadeStrategy_V05,2026-04-05 00:00:00+00:00,68997.9,84241.10416269858,True,block_longs_below,False
461,SOL/USDT:USDT,False,0.0031109764810689,4.2450177,1363.8471,2026-04-09 14:55:09.580608+00:00,2026-04-09 15:25:13.050000+00:00,roi,LiqCascadeStrategy_V05,2026-04-05 00:00:00+00:00,81.85,122.48026611664989,True,block_longs_below,False
462,SOL/USDT:USDT,False,0.0415906768464881,56.84125436,1365.9996,2026-04-09 15:35:09.025547+00:00,2026-04-09 16:02:22.312000+00:00,roi,LiqCascadeStrategy_V05,2026-04-05 00:00:00+00:00,81.85,122.48026611664989,True,block_longs_below,False
463,ETH/USDT:USDT,False,0.0152923887833632,20.89957957,1365.98247,2026-04-09 15:35:07.742016+00:00,2026-04-09 16:05:12.009000+00:00,roi,LiqCascadeStrategy_V05,2026-04-05 00:00:00+00:00,2109.35,2704.0481781622575,True,block_longs_below,False
464,BNB/USDT:USDT,False,0.0022904407147329,3.12898884,1365.42505,2026-04-09 15:35:10.311075+00:00,2026-04-09 16:05:13.060000+00:00,roi,LiqCascadeStrategy_V05,2026-04-05 00:00:00+00:00,601.81,764.327327713103,True,block_longs_below,False
465,XRP/USDT:USDT,False,0.0107464586485655,14.68803565,1366.096105,2026-04-09 15:35:11.606428+00:00,2026-04-09 16:05:14.605000+00:00,roi,LiqCascadeStrategy_V05,2026-04-05 00:00:00+00:00,1.3259,1.854389993213925,True,block_longs_below,False
466,ETH/USDT:USDT,True,-0.0236175777572503,-32.67171727,1384.05647,2026-04-09 16:40:07.786395+00:00,2026-04-09 17:15:12.024000+00:00,time_stop,LiqCascadeStrategy_V05,2026-04-05 00:00:00+00:00,2109.35,2704.0481781622575,False,block_shorts_above,False
467,BTC/USDT:USDT,True,0.0004759656947879,0.6531212,1372.8887,2026-04-09 17:30:07.514038+00:00,2026-04-09 18:01:22.061000+00:00,roi,LiqCascadeStrategy_V05,2026-04-05 00:00:00+00:00,68997.9,84241.10416269858,False,block_shorts_above,False
468,SOL/USDT:USDT,False,-0.0351909202110949,-48.5380284,1378.58775,2026-04-09 17:55:02.948017+00:00,2026-04-09 18:30:04.077000+00:00,time_stop,LiqCascadeStrategy_V05,2026-04-05 00:00:00+00:00,81.85,122.48026611664989,True,block_longs_below,False
469,BTC/USDT:USDT,False,-0.0024687852565804,-3.3724354,1365.3476,2026-04-09 18:30:07.353424+00:00,2026-04-09 19:05:09.150000+00:00,time_stop,LiqCascadeStrategy_V05,2026-04-05 00:00:00+00:00,68997.9,84241.10416269858,True,block_longs_below,False
470,ETH/USDT:USDT,False,-0.0016272919651763,-2.2289124,1369.022,2026-04-09 18:30:08.644037+00:00,2026-04-09 19:05:10.673000+00:00,time_stop,LiqCascadeStrategy_V05,2026-04-05 00:00:00+00:00,2109.35,2704.0481781622575,True,block_longs_below,False
471,ETH/USDT:USDT,False,-0.0034394975604591,-4.70741838,1367.9515,2026-04-09 19:45:07.778141+00:00,2026-04-09 20:20:12.020000+00:00,time_stop,LiqCascadeStrategy_V05,2026-04-05 00:00:00+00:00,2109.35,2704.0481781622575,True,block_longs_below,False
472,ETH/USDT:USDT,True,-0.0065919982353313,-9.00230094,1366.32384,2026-04-09 21:10:07.780811+00:00,2026-04-09 21:45:12.436000+00:00,time_stop,LiqCascadeStrategy_V05,2026-04-05 00:00:00+00:00,2109.35,2704.0481781622575,False,block_shorts_above,False
473,BTC/USDT:USDT,False,-0.0351394178588893,-47.94354,1363.69875,2026-04-09 22:20:07.797559+00:00,2026-04-09 22:55:12.039000+00:00,time_stop,LiqCascadeStrategy_V05,2026-04-05 00:00:00+00:00,68997.9,84241.10416269858,True,block_longs_below,False
474,ETH/USDT:USDT,False,-0.0514600731214803,-70.27265236,1364.8937775,2026-04-09 22:20:09.097001+00:00,2026-04-09 22:55:13.046000+00:00,time_stop,LiqCascadeStrategy_V05,2026-04-05 00:00:00+00:00,2109.35,2704.0481781622575,True,block_longs_below,False
475,SOL/USDT:USDT,False,-0.0620263705832995,-84.7190415,1365.172625,2026-04-09 22:20:10.373980+00:00,2026-04-09 22:55:14.057000+00:00,time_stop,LiqCascadeStrategy_V05,2026-04-05 00:00:00+00:00,81.85,122.48026611664989,True,block_longs_below,False
476,XRP/USDT:USDT,False,-0.0382594867046891,-52.26242338,1365.316415,2026-04-09 22:20:11.710666+00:00,2026-04-09 22:55:15.076000+00:00,time_stop,LiqCascadeStrategy_V05,2026-04-05 00:00:00+00:00,1.3259,1.854389993213925,True,block_longs_below,False
477,XRP/USDT:USDT,True,0.003651428210576,4.797796,1314.607825,2026-04-09 23:15:05.503923+00:00,2026-04-09 23:45:08.210000+00:00,roi,LiqCascadeStrategy_V05,2026-04-05 00:00:00+00:00,1.3259,1.854389993213925,False,block_shorts_above,False
478,SOL/USDT:USDT,True,0.0016101124155151,2.1171906,1315.5912,2026-04-10 00:05:07.771050+00:00,2026-04-10 00:38:07.064000+00:00,roi,LiqCascadeStrategy_V05,2026-04-05 00:00:00+00:00,81.85,122.48026611664989,False,block_shorts_above,False
479,ETH/USDT:USDT,False,-0.0044346549236468,-5.83718312,1315.60766,2026-04-10 01:35:07.854479+00:00,2026-04-10 02:10:12.028000+00:00,time_stop,LiqCascadeStrategy_V05,2026-04-05 00:00:00+00:00,2109.35,2704.0481781622575,True,block_longs_below,False
480,ETH/USDT:USDT,False,0.0047824952089539,6.28979313,1314.512515,2026-04-10 04:25:08.530160+00:00,2026-04-10 04:55:12.021000+00:00,roi,LiqCascadeStrategy_V05,2026-04-05 00:00:00+00:00,2109.35,2704.0481781622575,True,block_longs_below,False
481,BTC/USDT:USDT,False,0.0042313339119372,5.4911304,1297.0818,2026-04-10 04:55:03.102699+00:00,2026-04-10 05:25:07.995000+00:00,roi,LiqCascadeStrategy_V05,2026-04-05 00:00:00+00:00,68997.9,84241.10416269858,True,block_longs_below,False
482,BTC/USDT:USDT,False,-0.0080546029872675,-10.4737212,1299.69,2026-04-10 05:30:08.482363+00:00,2026-04-10 06:05:12.026000+00:00,time_stop,LiqCascadeStrategy_V05,2026-04-05 00:00:00+00:00,68997.9,84241.10416269858,True,block_longs_below,False
